# モンスターの説明文
#
# **この表が説明文の定義の置き場。** 作り直しは `python tools/frox/fc_build_ja_desc.py --write`、
# ここから `edit/r_info.ja.txt` の `D:` を組むのは `fc_build_ja_names.py --write`。
#
# 欄はタブ区切りで idx / name / dep / src / ratio / en / ja。
#   src=変愚   … 英語原文が変愚と一致。訳をそのまま採った
#   src=変愚≒  … ほぼ一致（ratio が材料）。**目で確かめること**
#   src=当方   … 人が書いた。**作り直しでも消さない**
#   src=未訳   … 空欄。英語のまま出る（制約 4）
#
# ja を書き替えれば src は次の作り直しで自動的に `当方` になる。
# name と en は**人が読むため**で、突き合わせには使わない（突き合わせは idx）。
idx	name	dep	src	ratio	en	ja
600	Shimmering vortex	38	変愚	1.000	A strange pillar of shining light that hurts your eyes. Its shape changes constantly as it cuts through the air towards you. It is like a beacon, waking monsters from their slumber.	輝く光が柱状になったモンスターで、その眩しさは目にダメージを与える。風を切り裂いて動き回るにつれて、刻々と姿を変化させている。それはのろし火のように辺りのモンスターを眠りから目覚めさせる。
601	Ancient blue dragon	38	変愚	1.000	A huge draconic form. Lightning crackles along its length.	巨大なドラゴンで、全身が稲妻で覆われている。
602	Ancient bronze dragon	38	変愚	1.000	A huge draconic form enveloped in a cascade of colour.	色の流れに身を包まれた巨大なドラゴンだ。
603	Beholder	38	変愚	1.000	A disembodied eye, surrounded by twelve smaller eyes on stalks.	触手の先に付いた１２個の小さな目玉に囲まれている、体を持たない目玉だ。
604	Emperor wight	38	変愚	1.000	Your life force is torn from your body as this powerful unearthly being approaches.	この強力なあの世の者が近づいてくると、自分の魂が肉体から引き裂かれるようだ。
605	Seraph	38	変愚	1.000	It is an angel, fast and strong. You are stunned by its extreme holiness and try to resist all desires to obey it.	それは天使であり、素早くて強い。冒険者はその極度の神聖さに打ちのめされ、それに従いたいという気持ちを振り払うのに苦労する。
606	Loge, Spirit of Fire	38	変愚	1.000	A towering fire elemental, Loge burns everything beyond recognition.	そびえ立つ炎のエレメンタルで、全てを見分けがつかないまでに焼き尽くす。
607	Black wraith	38	変愚	1.000	A figure that seems made of void, its strangely human shape is cloaked in shadow. It reaches out at you.	影をまとった人間のような姿で、真空でできているかのような奇妙な外見をしている。それは冒険者の方に手をさしのべている。
608	Nightgaunt	38	変愚	1.000	"""Shocking and uncouth black things with smooth, oily, whale-like surfaces, unpleasant horns that curved inward toward each other, bat wings whose beating made no sound, ugly prehensile paws, and barbed tails that lashed needlessly and disquietingly. And worst of all, they never spoke or laughed, and never smiled because they had no faces at all to smile with, but only to a suggestive blankness where a face ought to be."""	「愕然とさせられる異様な黒い生物で、体表のすべらかでてらてらしているところは鯨に似て、不快な角はたがいにむかいあって湾曲し、蝙蝠の翼は音もなくはばたき、ものをつかめる手は醜く、針毛突起のある尾は不穏にもいたずらにうち震えるのだった。そして最悪なのは、言葉を発しもしなければ笑い声をあげもしないことで、微笑すらうかべないのは、笑いをうかべる顔というものがなく、顔があるべきところに意味ありげな空白があるばかりだからに他ならない」(Ｈ・Ｐ・ラヴクラフト、大瀧啓裕訳「未知なるカダスを夢に求めて」『ラヴクラフト全集６』、創元推理文庫、p.217)
609	Baron of hell	38	変愚	1.000	A minor demon lord with a goat's head, tough to kill.	山羊の頭を持つ低位の魔王で、簡単には倒せない。
610	Scylla	39	変愚	1.000	A strange reptilian hybrid with multiple heads dripping venom.	奇怪な爬虫類の混合生物で、毒液を滴らせる６つの頭と12本の脚を持つ。
611	Monastic lich	39	変愚	1.000	A skeletal form wrapped in priestly robes. Before its un-death, it was a monk in an evil order...	僧侶の法衣に身を包んだ骸骨のような姿だ。アンデッドになる前は邪悪な教義に仕えるモンクであった。
612	Nether wraith	39	変愚	1.000	A form that hurts the eye, death permeates the air around it. As it nears you, a coldness saps your soul.	それは目の毒になるような姿をしていて、死の予感を辺りの空気に振りまいている。それが近づいてくると冷気によって魂が徐々に弱っていく。
613	Fire vampire	39	変愚	1.000	It is a living entity of fire. Fire springs up wherever this creature touches.	知性を持つプラズマの集合体。「クトゥグァ」に奉仕しており、恒星フォマルハウトに棲息している。一体一体は弱小だが、何千という数で襲来すれば大破壊をもたらす。（ダーレス「闇に潜むもの」）
614	7-headed hydra	39	変愚	1.000	A strange reptilian hybrid with seven heads dripping venom.	毒を滴らす七つの首を持った奇妙な雑種の爬虫類だ。
615	Moire, Queen of Rebma	39	変愚	1.000	"The Queen of the Sea where the Pattern is reflected is a cunning diplomat and a dangerous foe. ""A woman sat upon the throne... and her hair was green, though streaked with silver, and her eyes were round of moons of jade and her brows rose like the wings of olive gulls. Her mouth was small, her chin was small; her cheeks were high and wide and rounded. A circlet of white gold crossed her brow and there was a crystal necklace about her neck. At its tip there flashed a sapphire between her sweet bare breasts, whose nipples were also bare green. She wore scaled trunks of blue and a silver belt, and she held a scepter of pink coral in her hand and had a ring upon every finger, and each ring had a stone of a different blue within it. She did not smile..."""	玉座に一人の女が座っていた。その髪はところどころに銀色のまじった緑色だった。その目は翡翠の月のようにまん丸く、その眉はオリーブ色のかもめの翼のように高く弧を描いていた。口は小さく、顎も小さく、頬は高く広く、丸かった。白金の飾り環がその眉を横切り、水晶のネックレスがその首に垂れ、その先のサファイヤが、露出した美しい乳房の間できらめいていた。乳首も緑色をしていた。青い鱗の半ズボンに、銀色のベルト。右手にピンク色の珊瑚の王笏。それぞれの指に、それぞれ色合いの異なる青い石のはまった指輪。彼女は口をきく時、笑顔を見せなかった。（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.131）
616	Kavlax the Many-Headed	39	当方		A large dragon with a selection of heads, all shouting and arguing as they look for prey, but each with its own deadly breath weapon.	多くの首を使い分ける巨大なドラゴンだ。獲物を探しているときは首同士が叫んだり言い争いをしたりしているが、ひとたび攻撃になれば、どの首も恐るべきブレスを吐いてくる。
617	Ancient white dragon	39	変愚	1.000	A huge draconic form. Frost covers it from head to tail.	巨大なドラゴンで、頭の先から爪の先まで冷気に覆われている。
618	Ancient green dragon	39	変愚	1.000	A huge draconic form enveloped in clouds of poisonous vapour.	毒の霧に身を包んだ巨大なドラゴンだ。
619	Chthonian	39	変愚	1.000	"""Flowing tentacles and a pulpy gray-black elongated sack of a body... no distinguishing features at all other than the reaching, groping tentacles. Or was there -- yes! -- a lump in the upper body of the thing... a container of sorts for the brain, ganglia, or whichever diseased organ governed this horror's loathsome life!"""	遥か地下の穴に住む巨大な怪物。クトーニアンという名は、ギリシャ語で「冥界に棲むもの」を意味する。円筒形の胴体をしており、後部の方は次第に細くなっており、前部は触手の塊である。土に縛り付けられた巨大な烏賊のようにも見える。目はなく、地下数キロメートルの穴の中で一生を過ごす。地震や噴火などによって地上に姿を見せた時には、詠唱のような声が付き従う。世界各地の地下に棲んでいるが、本拠地はアフリカにある古代都市ガールンである。彼らはいくつもの優れた能力を持ち、地上のどのような生物にも似ていない。地球の地殻を動かす力を持っており、数匹が力を合わせて大地震を起こすことがある。硬い岩をバターのように掘り進むことができ、全く呼吸をする必要が無い。高温には強いが、大量の水が苦手なようだ。強い精神能力を持ち、世界中にいる仲間とテレパシーで交信できる。また、遠く離れた人間の精神に作用し、コントロールすることができる。人類に対しては特に敵意を持っているわけではなさそうだが、実際は彼らの幼虫が大挙して孵化する時を待っているためであると考えられている。生まれたばかりの幼虫はまだ熱に弱く、成長の為に血液を必要とし、地上の生き物を襲うことがある。（ラムレイ「地下に棲むもの」）
